61,Fri Jul 29 10:29:27 UTC 2011,actionupdate_goods_feesubjectCarryingBillconditions,true,修改货款,1,13,Fri Jul 29 10:29:27 UTC 2011
62,Fri Jul 29 10:29:27 UTC 2011,actionrpt_no_deliverysubjectCarryingBillconditions,true,未提货报表,1,14,Fri Jul 29 10:29:27 UTC 2011
63,Fri Jul 29 10:29:27 UTC 2011,actionrpt_no_deliverysubjectCarryingBillconditions,true,本地未提货统计,1,15,Fri Jul 29 10:29:27 UTC 2011
64,Fri Jul 29 10:29:28 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,始发地收货统计,1,16,Fri Jul 29 10:29:28 UTC 2011
65,Fri Jul 29 10:29:28 UTC 2011,actionrpt_no_paysubjectCarryingBillconditions,true,提货未提款统计,1,17,Fri Jul 29 10:29:28 UTC 2011
66,Fri Jul 29 10:29:28 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,日营业额统计,1,18,Fri Jul 29 10:29:28 UTC 2011
67,Fri Jul 29 10:29:28 UTC 2011,actionturnover_chartsubjectCarryingBillconditions,true,日营业额统计图,1,19,Fri Jul 29 10:29:28 UTC 2011
68,Fri Jul 29 10:29:28 UTC 2011,actionrpt_to_mesubjectCarryingBillconditions,true,月营业额统计,1,20,Fri Jul 29 10:29:28 UTC 2011
69,Fri Jul 29 10:29:28 UTC 2011,actionrpt_return_no_shipsubjectCarryingBillconditions,true,退货未发票据统计,1,21,Fri Jul 29 10:29:28 UTC 2011
70,Fri Jul 29 10:29:28 UTC 2011,actionsum_goods_fee_inoutsubjectCarryingBillconditions,true,代收货款收入/支出统计,1,22,Fri Jul 29 10:29:28 UTC 2011
71,Fri Jul 29 10:29:28 UTC 2011,"actiondirect_refunded_confirmedsubjectSettlementconditions{:org_id => user.current_ability_org_ids,:state => 'settlemented' }",true,<b>中转交款</b>确认,1,23,Fri Jul 29 10:29:28 UTC 2011
72,Fri Jul 29 10:29:28 UTC 2011,actionexportsubjectSettlementconditions,true,导出,1,23,Fri Jul 29 10:29:28 UTC 2011
73,Fri Jul 29 10:29:28 UTC 2011,actioncreatesubjectSettlementconditions,true,新建,1,23,Fri Jul 29 10:29:28 UTC 2011
74,Fri Jul 29 10:29:28 UTC 2011,actionreadsubjectSettlementconditions{:org_id => user.current_ability_org_ids },true,查看,1,23,Fri Jul 29 10:29:28 UTC 2011
75,Fri Jul 29 10:29:28 UTC 2011,"actionsettlement_confirmsubjectSettlementconditions{:org_id => user.current_ability_org_ids,:state => 'settlemented'}",true,交款确认,1,23,Fri Jul 29 10:29:28 UTC 2011
76,Fri Jul 29 10:29:29 UTC 2011,actionexportsubjectRefoundconditions,true,导出,1,24,Fri Jul 29 10:29:29 UTC 2011
77,Fri Jul 29 10:29:29 UTC 2011,actioncreatesubjectRefoundconditions,true,新建,1,24,Fri Jul 29 10:29:29 UTC 2011
78,Fri Jul 29 10:29:29 UTC 2011,actionreadsubjectRefoundconditions{:from_org_id => user.current_ability_org_ids },true,查看,1,24,Fri Jul 29 10:29:29 UTC 2011
79,Fri Jul 29 10:29:29 UTC 2011,actionreadsubjectRemittanceconditions{:from_org_id => user.current_ability_org_ids },true,查看,1,25,Fri Jul 29 10:29:29 UTC 2011
80,Fri Jul 29 10:29:29 UTC 2011,"actionupdatesubjectRemittanceconditions{:state =>'draft' ,:from_org_id => user.current_ability_org_ids }",true,录入汇款记录,1,25,Fri Jul 29 10:29:29 UTC 2011
81,Fri Jul 29 10:29:29 UTC 2011,actiondestroysubjectRemittanceconditions,true,删除,1,25,Fri Jul 29 10:29:29 UTC 2011
82,Fri Jul 29 10:29:29 UTC 2011,"actionrefound_confirmsubjectRefoundconditions{:state => 'refunded',:to_org_id => user.current_ability_org_ids}",true,收款确认,1,26,Fri Jul 29 10:29:29 UTC 2011
83,Fri Jul 29 10:29:29 UTC 2011,"actionread_arrivesubjectRefoundconditions{:state =>['refunded_confirmed','refunded'] ,:to_org_id => user.current_ability_org_ids}",true,查看,1,26,Fri Jul 29 10:29:29 UTC 2011
84,Fri Jul 29 10:29:29 UTC 2011,actionexportsubjectRefoundconditions,true,导出,1,26,Fri Jul 29 10:29:29 UTC 2011
85,Fri Jul 29 10:29:29 UTC 2011,actionexportsubjectCashPaymentListconditions,true,导出,1,27,Fri Jul 29 10:29:29 UTC 2011
86,Fri Jul 29 10:29:29 UTC 2011,actioncreatesubjectCashPaymentListconditions,true,新建,1,27,Fri Jul 29 10:29:29 UTC 2011
87,Fri Jul 29 10:29:29 UTC 2011,actionreadsubjectCashPaymentListconditions{:org_id => user.current_ability_org_ids },true,查看,1,27,Fri Jul 29 10:29:29 UTC 2011
88,Fri Jul 29 10:29:29 UTC 2011,actionexportsubjectTransferPaymentListconditions,true,导出,1,28,Fri Jul 29 10:29:29 UTC 2011
89,Fri Jul 29 10:29:29 UTC 2011,actioncreatesubjectTransferPaymentListconditions,true,新建,1,28,Fri Jul 29 10:29:29 UTC 2011
90,Fri Jul 29 10:29:29 UTC 2011,actionreadsubjectTransferPaymentListconditions{:org_id => user.current_ability_org_ids },true,查看,1,28,Fri Jul 29 10:29:29 UTC 2011
91,Fri Jul 29 10:29:29 UTC 2011,actiontransfersubjectTransferPaymentListconditions,true,转账确认,1,28,Fri Jul 29 10:29:29 UTC 2011
92,Fri Jul 29 10:29:29 UTC 2011,actionbatch_paysubjectCashPayInfoconditions,true,批量提款,1,29,Fri Jul 29 10:29:29 UTC 2011
93,Fri Jul 29 10:29:29 UTC 2011,actionprintsubjectCashPayInfoconditions{:state => 'paid'},true,打印客户转账凭条,1,29,Fri Jul 29 10:29:29 UTC 2011
94,Fri Jul 29 10:29:29 UTC 2011,actionexportsubjectCashPayInfoconditions,true,导出,1,29,Fri Jul 29 10:29:29 UTC 2011
95,Fri Jul 29 10:29:29 UTC 2011,actioncreatesubjectCashPayInfoconditions,true,新建,1,29,Fri Jul 29 10:29:29 UTC 2011
96,Fri Jul 29 10:29:29 UTC 2011,actionreadsubjectCashPayInfoconditions{:org_id => user.current_ability_org_ids },true,查看,1,29,Fri Jul 29 10:29:29 UTC 2011
