140,93,Tue Jul 05 08:43:39 UTC 2011,false,false,false,\N,21:30,"",双,0,,"",s,双,Branch,Fri Jul 08 07:35:51 UTC 2011
1,\N,Tue Jul 05 08:43:37 UTC 2011,false,false,false,*表示任意的组织机构,21:30,"",*,0,,"","",*,Branch,Fri Jul 08 07:39:59 UTC 2011
8,10,Tue Jul 05 08:43:37 UTC 2011,false,false,false,EW,21:30,"",分理处,0,,"",flc,分理处,Branch,Fri Jul 08 07:40:46 UTC 2011
40,\N,Tue Jul 05 08:43:38 UTC 2011,false,false,false,\N,21:30,"",峡,0,,"",x,峡,Branch,Fri Jul 08 07:36:35 UTC 2011
2,11,Tue Jul 05 08:43:37 UTC 2011,true,false,false,南四环新郑路燕赵物流园,"","",郑州总公司,1,,"",zzzgs,郑州总公司,Branch,Wed Jul 27 00:48:12 UTC 2011
3,12,Tue Jul 05 08:43:37 UTC 2011,true,false,false,总部收货处（食品、化妆品）南三环,21:30,"",A,2,2,66753571,A,A,Branch,Wed Jul 27 00:52:10 UTC 2011
4,13,Tue Jul 05 08:43:37 UTC 2011,true,false,false,城南路（火车站）（玩具、电子配件）城南路115号,21:30,"",B,3,2,60395412,B,B,Branch,Wed Jul 27 00:53:10 UTC 2011
5,14,Tue Jul 05 08:43:37 UTC 2011,true,false,false,万客来（食品、化妆品）,21:30,"",C,4,2,68795691,C,C,Branch,Wed Jul 27 00:53:36 UTC 2011
12,15,Tue Jul 05 08:43:37 UTC 2011,true,false,false,接货车,21:30,"",D,5,2,53722147,D,D,Branch,Wed Jul 27 00:54:21 UTC 2011
11,25,Tue Jul 05 08:43:37 UTC 2011,true,false,false,中转返程,21:30,"",E,6,2,66830591,E,E,Branch,Wed Jul 27 00:54:47 UTC 2011
13,16,Tue Jul 05 08:43:37 UTC 2011,true,false,false,摩配城（摩托配件、汽配）,21:30,"",F,7,2,63356893,F,F,Branch,Wed Jul 27 00:55:17 UTC 2011
78,35,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",G,8,2,60395422,G,G,Branch,Wed Jul 27 00:55:54 UTC 2011
45,23,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",H,9,2,67351994,H,H,Branch,Wed Jul 27 00:56:36 UTC 2011
75,36,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",I,10,2,88887325,I,I,Branch,Wed Jul 27 01:06:54 UTC 2011
17,20,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"洁具市场(洁具,汽配)",21:30,"",J,11,2,13837150095,J,J,Branch,Wed Jul 27 00:58:17 UTC 2011
16,19,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"北环(水产,调料)",21:30,"",K,12,2,13303835508,K,K,Branch,Wed Jul 27 01:01:17 UTC 2011
96,29,Tue Jul 05 08:43:39 UTC 2011,true,false,false,家具建材,21:30,"",L,13,2,"",L,L,Branch,Wed Jul 27 01:02:03 UTC 2011
48,28,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",M,14,2,66756365,M,M,Branch,Wed Jul 27 01:06:17 UTC 2011
65,27,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",N,15,2,15538358855,N,N,Branch,Wed Jul 27 01:06:05 UTC 2011
76,33,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",O,16,2,62369006,O,O,Branch,Wed Jul 27 01:07:38 UTC 2011
15,18,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"商品大世界(家俱,电器,广告材料)",21:30,"",P,17,2,66513179,P,P,Branch,Wed Jul 27 01:08:04 UTC 2011
54,26,Tue Jul 05 08:43:38 UTC 2011,true,false,false,"",21:30,"",Q,18,2,13298132899,Q,Q,Branch,Wed Jul 27 01:09:07 UTC 2011
